Home_ID,Away_ID,R Home,R Away,Home Pitcher,Away Pitcher,Date,HomePitcherERA,AwayPitcherERA,Home Rating,Away Rating
MIN,SEA,7,9,Ortega,Brash,2023-07-25,4.3,3.06,1535.0565509887829,1531.5702765566111
LAD,TOR,8,7,Graterol,White,2023-07-25,1.2,5.09,1583.7281545763765,1554.1363003000383
NYY,NYM,3,9,Germán,Verlander,2023-07-25,4.56,3.22,1486.6637492551035,1475.282905177965
PHI,BAL,4,3,Marte,Cano,2023-07-25,8.68,2.11,1534.4686835075233,1585.1952326270762
CHW,CHC,3,7,Kopech,Hendricks,2023-07-25,5.43,3.74,1450.547535561444,1520.178810738984
CLE,KCR,5,1,Civale,Greinke,2023-07-25,3.46,5.06,1491.3593519669093,1350.4369631230202
TBR,MIA,4,1,Glasnow,Cabrera,2023-07-25,3.53,4.24,1533.0374852096722,1485.3900096398447
WSN,COL,6,5,Ferrer,Lawrence,2023-07-25,5.03,6.59,1451.3410837519782,1417.6251642433883
MIL,CIN,3,4,Burnes,Abbott,2023-07-25,3.39,3.87,1542.1367240393274,1550.3771095134807
DET,LAA,6,7,Lange,Estévez,2023-07-25,3.68,3.9,1461.9784990545766,1480.0029091459844
ARI,STL,3,1,Nelson,Romero,2023-07-25,11.71,3.68,1473.6575970519064,1491.0767172813382
HOU,TEX,4,3,France,Rodríguez,2023-07-25,3.83,15.19,1523.8731361093794,1559.2217302548331
SFG,OAK,2,1,Rogers,Erceg,2023-07-25,3.83,4.75,1486.82516128652,1351.8195949051637
BOS,ATL,7,1,Pivetta,Morton,2023-07-25,4.04,3.64,1533.9955354596334,1623.9835895045899
SDP,PIT,5,1,Snell,Hill,2023-07-25,2.25,9.19,1545.5329896558449,1389.5004495127039
SFG,OAK,8,3,Wood,Harris,2023-07-26,5.18,5.12,1490.1659219370856,1348.478834254598
SDP,PIT,2,3,Lugo,Oviedo,2023-07-26,3.57,4.31,1551.6732567556312,1383.3601824129175
MIL,CIN,3,0,Peguero,Lively,2023-07-26,3.38,5.38,1536.958582533025,1555.555251019783
NYY,NYM,3,1,Rodón,Quintana,2023-07-26,6.85,3.57,1473.2464452634315,1488.700209169637
ARI,STL,7,11,Gallen,Pallante,2023-07-26,3.47,4.76,1481.5342159416489,1483.2000983915957
CHW,CHC,7,10,Kelly,Assad,2023-07-26,10.13,3.05,1442.0376593597507,1528.6886869406774
MIN,SEA,7,8,Ryan,Miller,2023-07-26,1.75,3.76,1527.4804193134903,1539.1464082319037
BOS,ATL,5,3,Jacques,Johnson,2023-07-26,5.06,4.02,1550.2791220255854,1607.700002938638
LAD,TOR,1,8,Gonsolin,Kikuchi,2023-07-26,4.98,3.86,1588.5814124506078,1549.283042425807
WSN,COL,5,4,Machado,Bard,2023-07-26,5.22,4.56,1456.1319045013486,1412.834343494018
PHI,BAL,6,4,Domínguez,Bradish,2023-07-26,3.78,2.83,1540.541528434346,1579.1223877002535
TBR,MIA,1,7,Eflin,Alcántara,2023-07-26,3.5,4.14,1540.9721130129417,1477.4553818365753
HOU,TEX,5,13,Valdez,Heaney,2023-07-26,3.45,4.15,1529.714824493154,1553.3800418710584
CLE,KCR,8,3,Sandlin,Marsh,2023-07-26,3.75,5.69,1497.885962468225,1343.9103526217045
STL,CHC,3,10,Mikolas,Steele,2023-07-27,4.78,3.06,1493.7570659589308,1535.6305221909558
NYM,WSN,2,1,Peterson,Thompson,2023-07-27,5.03,4.71,1480.8659258860437,1460.778243886624
CHW,CLE,3,6,Cease,Bibee,2023-07-27,4.58,2.98,1435.0958241094722,1504.808893811205
LAD,CIN,5,6,Miller,Williamson,2023-07-28,3.76,4.46,1572.9680558478092,1545.8773500441482
NYM,WSN,5,1,Scherzer,Gore,2023-07-28,3.77,4.42,1485.8635254793764,1455.7806442932913
CHW,CLE,3,0,Toussaint,Curry,2023-07-28,4.97,4.07,1427.7281331976214,1512.1765847230558
STL,CHC,2,3,Montgomery,Smyly,2023-07-28,3.2,5.0,1481.4073438325477,1547.980244317339
SDP,TEX,7,1,Musgrove,Dunning,2023-07-28,3.05,3.7,1543.9836646120434,1567.361527779522
MIA,DET,6,5,Puk,Foley,2023-07-28,3.97,2.61,1492.7962779706947,1456.9494964266287
ARI,SEA,2,5,Henry,Gilbert,2023-07-28,4.15,3.73,1470.9772483743138,1544.2722981559511
BAL,NYY,1,0,Bautista,Kahnle,2023-07-28,1.48,2.66,1570.791995087595,1481.0807285470248
HOU,TBR,3,4,Pressly,Poche,2023-07-28,3.58,2.23,1515.7333385846905,1525.6312168788222
ATL,MIL,10,7,McHugh,Houser,2023-07-28,4.3,4.12,1598.970626878248,1546.63648350866
KCR,MIN,8,5,Clarke,Durán,2023-07-28,5.95,2.45,1336.9874212787245,1522.3545293894429
COL,OAK,5,8,Freeland,Sears,2023-07-28,5.03,4.54,1408.1880041087425,1341.204082579141
PIT,PHI,1,2,Keller,Wheeler,2023-07-28,4.57,3.61,1391.0497745565053,1548.8719210470044
TOR,LAA,4,1,Gausman,Giolito,2023-07-28,3.16,4.88,1564.8963990286056,1485.0319117739323
SFG,BOS,2,3,Webb,Crawford,2023-07-28,3.69,0.0,1497.4406736125427,1559.0084980859754
NYM,WSN,6,11,Carrasco,Corbin,2023-07-29,6.8,3.39,1495.5551593276323,1446.0890104450355
BAL,NYY,3,8,Wells,Schmidt,2023-07-29,3.64,4.64,1574.7560332152018,1477.116690419418
ATL,MIL,11,5,Elder,Teheran,2023-07-29,3.81,Not Found,1606.783865343796,1538.823245043112
CHW,CLE,7,2,Clevinger,Allen,2023-07-29,3.77,3.81,1439.1047519172255,1500.7999660034518
SDP,TEX,4,0,Darvish,Pérez,2023-07-29,4.56,10.8,1557.848416177717,1553.4967762138485
LAD,CIN,3,2,Kelly,Weaver,2023-07-29,10.13,6.4,1567.2514133353354,1551.593992556622
MIA,DET,0,5,Cueto,Wentz,2023-07-29,6.02,6.9,1497.554893141742,1452.1908812555814
TOR,LAA,6,1,Cabrera,Detmers,2023-07-29,4.24,4.48,1572.0077521656744,1477.9205586368635
ARI,SEA,4,3,Ginkel,Muñoz,2023-07-29,2.48,2.94,1463.7003679863556,1551.5491785439094
SFG,BOS,3,2,Doval,Jansen,2023-07-29,2.93,3.63,1493.0669305792517,1563.3822411192664
HOU,TBR,17,4,Brown,Bradley,2023-07-29,5.09,11.05,1510.5804829070564,1530.7840725564563
COL,OAK,3,11,Flexen,Blackburn,2023-07-29,6.86,4.43,1397.2518350403848,1352.1402516474986
KCR,MIN,10,7,Lyles,Ober,2023-07-29,6.28,3.66,1350.6578395483534,1508.684111119814
PIT,PHI,7,6,Priester,Nola,2023-07-29,7.74,4.46,1388.0020662733712,1551.9196293301386
STL,CHC,1,5,Wainwright,Taillon,2023-07-29,7.4,4.84,1477.1074660447216,1552.280122105165
MIA,DET,8,6,López,Holton,2023-07-30,5.95,2.11,1484.1551926494976,1465.5905817478258
BAL,NYY,9,3,Baumann,Severino,2023-07-30,3.76,6.65,1559.6482008661396,1492.2245227684803
ARI,SEA,0,4,Kelly,Castillo,2023-07-30,10.13,6.23,1470.3175059609466,1544.9320405693184
TOR,LAA,2,3,García,Estévez,2023-07-30,2.4,3.9,1580.732219625811,1469.196091176727
NYM,WSN,5,2,Verlander,Williams,2023-07-30,3.22,1.53,1482.0180074553853,1459.6261623172825
SDP,TEX,5,3,Snell,Leclerc,2023-07-30,2.25,2.68,1568.323389324238,1543.0218030673275
STL,CHC,3,0,Matz,Hendricks,2023-07-30,3.86,3.74,1468.759635488592,1560.6279526612946
COL,OAK,2,0,Blach,Medina,2023-07-30,5.54,5.42,1380.3131223942496,1369.0789642936338
PIT,PHI,6,4,Perdomo,Vasquez,2023-07-30,3.72,3.35,1395.637829257623,1544.2838663458867
ATL,MIL,8,6,Yates,Payamps,2023-07-30,3.28,2.55,1617.2663775793176,1528.3407328075903
CHW,CLE,0,5,Kopech,Civale,2023-07-30,5.43,3.46,1453.0488076419074,1486.85591027877
LAD,CIN,0,9,Grove,Ashcraft,2023-07-30,1.75,4.76,1572.3164652665089,1546.5289406254485
KCR,MIN,2,1,Yarbrough,Maeda,2023-07-30,4.52,4.23,1363.7567732558016,1495.5851774123657
SFG,BOS,4,3,Beck,Llovera,2023-07-30,3.92,4.89,1499.4298520676477,1557.0193196308703
HOU,TBR,2,8,Bielak,Littell,2023-07-30,3.83,4.1,1530.8148130547222,1510.5497424087905
MIA,PHI,2,4,Scott,Walker,2023-07-31,4.66,8.1,1491.2556461279573,1533.7563029381563
ATL,LAA,1,4,Morton,Silseth,2023-07-31,3.64,3.96,1622.8882616829846,1476.1465269931252
CHC,CIN,5,6,Stroman,Farmer,2023-07-31,3.95,4.2,1549.06725725356,1563.619529841124
SEA,BOS,6,2,Brash,Pivetta,2023-07-31,3.06,4.04,1553.2961436547268,1550.8442142327726
SFG,ARI,3,4,Rogers,Ginkel,2023-07-31,3.83,2.48,1505.6049574657454,1461.9534028755381
TOR,BAL,2,4,Bassitt,Gibson,2023-07-31,3.6,4.73,1573.7817838094127,1570.1500480358252
HOU,CLE,7,3,France,Morgan,2023-07-31,3.83,4.01,1517.0660014394593,1497.5654277608874
COL,SDP,4,3,Hand,Martinez,2023-07-31,5.53,4.75,1387.571538221283,1575.2789792462938
WSN,MIL,5,3,Weems,Peguero,2023-07-31,3.62,3.38,1451.030763637887,1522.7188487039232
NYY,TBR,1,5,Brito,Glasnow,2023-07-31,4.28,3.53,1481.7226755987947,1524.2985540240534
CHC,CIN,20,9,Steele,Lively,2023-08-01,3.06,5.38,1543.9853661093402,1568.7014209853437
SEA,BOS,4,6,Miller,Bello,2023-08-01,3.76,4.24,1563.829112655784,1540.3112452317155
NYY,TBR,2,5,Rodón,Eflin,2023-08-01,6.85,3.5,1472.4082956968534,1533.6129339259946
COL,SDP,5,8,Lambert,Suarez,2023-08-01,5.26,8.29,1395.4912847388284,1567.3592327287483
MIA,PHI,1,3,Robertson,Soto,2023-08-01,3.03,4.62,1484.6677850624021,1540.3441640037115
TOR,BAL,3,13,Ryu,Bradish,2023-08-01,3.46,2.83,1566.2025120647127,1577.7293197805252
TEX,CHW,2,0,Heaney,Scholtens,2023-08-01,4.15,5.29,1536.0662131452716,1442.33929015979
WSN,MIL,4,6,Gray,Peralta,2023-08-01,4.12,3.86,1460.0577265554502,1513.69188578636
ATL,LAA,5,1,Strider,Sandoval,2023-08-01,3.86,4.11,1610.0369291666923,1488.9978595094176
LAD,OAK,7,3,Lynn,Waldichuk,2023-08-01,5.73,5.36,1555.2258760508334,1361.8205484666005
HOU,CLE,2,0,Valdez,Williams,2023-08-01,3.45,1.53,1527.0790680314108,1487.552361168936
KCR,NYM,7,6,Hernández,Raley,2023-08-01,5.27,2.8,1370.9818436785145,1490.6134061347807
PIT,DET,4,1,Oviedo,Manning,2023-08-01,4.31,3.58,1406.1653926653535,1458.490128269366
SFG,ARI,4,3,Walker,Castro,2023-08-01,8.1,9.0,1499.6381470140843,1467.9202133271992
STL,MIN,2,3,Mikolas,López,2023-08-01,4.78,5.95,1480.3203308963266,1488.3601069896529
SFG,ARI,4,2,Webb,Gilbert,2023-08-02,3.69,3.73,1504.4591998477426,1463.099160493541
LAD,OAK,10,1,Gonsolin,Harris,2023-08-02,4.98,5.12,1560.471458171713,1356.574966345721
TEX,CHW,11,1,Dunning,Cease,2023-08-02,3.7,4.58,1541.5912871729056,1436.814216132156
ATL,LAA,12,5,Chirinos,Giolito,2023-08-02,5.4,4.88,1617.091807461587,1481.942981214523
MIA,PHI,9,8,Scott,Covey,2023-08-02,4.66,3.77,1478.3587426704132,1546.6532063957004
NYY,TBR,7,2,Cole,McClanahan,2023-08-02,2.63,3.29,1464.8234410786297,1541.1977885442184
STL,MIN,7,3,Hudson,Ryan,2023-08-02,7.27,1.75,1475.1391285890347,1493.5413092969447
WSN,MIL,3,2,Finnegan,Williams,2023-08-02,3.76,1.53,1453.705667644122,1520.0439446976882
PIT,DET,3,6,Bido,Rodríguez,2023-08-02,5.86,15.19,1416.7252107382697,1447.93031019645
CHC,CIN,16,6,Fulmer,Farmer,2023-08-02,2.7,4.2,1562.8257591640452,1549.8610279306388
HOU,CLE,3,2,Maton,Sandlin,2023-08-02,3.0,3.75,1533.7302475699264,1480.9011816304203
KCR,NYM,4,0,Ragans,Senga,2023-08-02,3.47,2.98,1378.0431318585916,1483.5521179547036
TOR,BAL,4,1,Kikuchi,Rodriguez,2023-08-02,3.86,4.35,1549.9863133772208,1593.945518468017
COL,SDP,1,11,Freeland,Kerr,2023-08-02,5.03,4.33,1390.5113819059843,1572.3391355615925
SEA,BOS,6,3,Brash,Schreiber,2023-08-02,3.06,3.86,1555.8212857476744,1548.319072139825
MIA,PHI,2,4,Cueto,Lorenzen,2023-08-03,6.02,4.18,1484.6920098936027,1540.3199391725109
NYY,HOU,4,3,King,Graveman,2023-08-03,3.62,3.12,1479.2492402527694,1538.2338379112152
LAD,OAK,8,2,Urías,Sears,2023-08-03,4.6,4.54,1567.987617995499,1349.058806521935
TOR,BAL,1,6,Gausman,Flaherty,2023-08-03,3.16,4.99,1560.3291389623114,1583.6026928829265
TEX,CHW,5,3,Scherzer,Toussaint,2023-08-03,3.77,4.97,1553.453584087642,1424.9519192174196
SFG,ARI,1,0,Beck,Pfaadt,2023-08-03,3.92,5.72,1511.0713307416524,1456.4870295996311
STL,MIN,3,5,Liberatore,Gray,2023-08-03,5.25,4.12,1486.3082847997587,1482.3721530862208
LAA,SEA,3,5,Estévez,Campbell,2023-08-03,3.9,2.83,1473.1091521076178,1564.809598129959
KCR,NYM,9,2,Singer,Carrasco,2023-08-03,5.52,6.8,1391.7768345160232,1469.818415297272
MIL,PIT,14,1,Houser,Keller,2023-08-03,4.12,4.57,1513.7394467647916,1408.361452867356
CHC,CIN,5,3,Taillon,Weaver,2023-08-03,4.84,6.4,1578.9726283625557,1533.7141587321282
CHC,ATL,0,8,Hendricks,Fried,2023-08-04,3.74,2.55,1585.5018903279881,1625.925636568492
STL,COL,4,9,Wainwright,Flexen,2023-08-04,7.4,6.86,1478.7224421596939,1381.794328434818
DET,TBR,0,8,Olson,Littell,2023-08-04,3.99,4.1,1456.2940680673635,1526.7719893700787
BOS,TOR,3,7,Paxton,Manoah,2023-08-04,4.5,5.87,1539.3307597575404,1549.2624949910107
CLE,CHW,4,2,Allen,Clevinger,2023-08-04,3.81,3.77,1476.3975912891315,1420.1053613596375
CIN,WSN,3,6,Díaz,Machado,2023-08-04,3.07,5.22,1527.1848967666958,1460.0101655770186
TEX,MIA,6,2,Montgomery,Luzardo,2023-08-04,3.2,3.58,1558.300141945424,1478.381947895618
SDP,LAD,5,10,Suarez,Brasier,2023-08-04,8.29,3.02,1581.0561890327588,1573.7282097553505
NYY,HOU,3,7,Severino,Brown,2023-08-04,6.65,5.09,1485.44505518212,1532.0380229818645
MIN,ARI,3,2,Thielbar,McGough,2023-08-04,3.23,4.73,1489.9579957262856,1452.0096042304492
PHI,KCR,5,7,Nola,Lyles,2023-08-04,4.46,6.28,1546.6300011704957,1408.9097904282903
MIL,PIT,4,8,Rea,De Los Santos,2023-08-04,4.55,Not Found,1527.234320271131,1394.8665793610166
LAA,SEA,7,9,López,Topa,2023-08-04,5.95,2.61,1467.5433013713164,1570.3754488662605
BAL,NYM,10,3,Baumann,Bickford,2023-08-04,3.76,4.95,1594.6693368542271,1452.6854593850048
SDP,LAD,8,3,Martinez,Almonte,2023-08-05,4.75,5.06,1568.9461673420712,1585.838231446038
CIN,WSN,3,7,Abbott,Adon,2023-08-05,3.87,6.45,1516.2438659322638,1470.9511964114506
PHI,KCR,9,6,Strahm,Zerpa,2023-08-05,3.29,4.85,1536.3023826404362,1419.2374089583498
MIL,PIT,3,2,Williams,Perdomo,2023-08-05,1.53,3.72,1512.7698810119186,1409.331018620229
CLE,CHW,4,7,Syndergaard,Kopech,2023-08-05,6.5,5.43,1482.6936772648298,1413.8092753839392
BAL,NYM,7,3,Gibson,Megill,2023-08-05,4.73,3.63,1603.2667469229123,1444.0880493163197
TEX,MIA,9,8,Gray,Weathers,2023-08-05,4.12,6.55,1566.5100692124151,1470.1720206286268
BOS,TOR,4,5,Bernardino,Berríos,2023-08-05,3.2,3.65,1529.026081273792,1559.567173474759
NYY,HOU,3,1,Hamilton,Verlander,2023-08-05,2.64,3.22,1476.251325214137,1541.2317529498475
STL,COL,6,2,Matz,Blach,2023-08-05,3.86,5.54,1463.63707978355,1396.8796908109618
OAK,SFG,2,1,May,Walker,2023-08-05,2.63,8.1,1343.3182147620835,1515.5487561108343
DET,TBR,4,2,Skubal,Civale,2023-08-05,2.8,3.46,1444.2943957142836,1538.7716617231586
LAA,SEA,2,3,Anderson,Kirby,2023-08-05,5.42,3.35,1462.1998675196348,1575.718882717942
CHC,ATL,8,6,Fulmer,Elder,2023-08-05,2.7,3.81,1572.2377557510647,1639.1897711454155
MIN,ARI,12,1,Maeda,Nelson,2023-08-05,4.23,11.71,1494.6848871772013,1447.2827127795335
TEX,MIA,6,0,Heaney,Alcántara,2023-08-06,4.15,4.14,1570.3798650768974,1466.3022247641445
CIN,WSN,3,6,Richardson,Machado,2023-08-06,8.64,5.22,1504.2609510115667,1482.9341113321477
SDP,LAD,2,8,Hill,Lynn,2023-08-06,9.19,5.73,1581.3822477518727,1573.4021510362365
DET,TBR,6,10,Manning,Poche,2023-08-06,3.58,2.23,1453.7861248589577,1529.2799325784845
PHI,KCR,8,4,Walker,Greinke,2023-08-06,8.1,5.06,1542.5057332552149,1413.0340583435711
CHC,ATL,6,4,Steele,Morton,2023-08-06,3.06,3.64,1581.1664365456152,1630.261090350865
BOS,TOR,1,13,Murphy,Bassitt,2023-08-06,4.91,3.6,1524.1872063747549,1564.4060483737962
STL,COL,0,1,Thompson,Gomber,2023-08-06,4.71,5.5,1472.2314049918014,1388.2853656027105
OAK,SFG,8,6,Snead,Jackson,2023-08-06,4.63,4.99,1351.055268586927,1507.8117022859908
CLE,CHW,3,5,Clase,Peralta,2023-08-06,3.22,3.86,1471.7091304043204,1424.7938222444486
MIL,PIT,1,4,Woodruff,Oviedo,2023-08-06,2.28,4.31,1516.5397677814601,1405.5611318506876
MIN,ARI,5,3,Thielbar,Sewald,2023-08-06,3.23,3.12,1509.8907330593024,1432.0768668974324
NYY,HOU,7,9,Peralta,France,2023-08-06,3.86,3.83,1485.138939335492,1532.3441388284925
LAA,SEA,2,3,Barria,Saucedo,2023-08-06,Not Found,3.59,1458.569778485753,1579.348971751824
BAL,NYM,2,0,Pérez,Quintana,2023-08-06,10.8,3.57,1609.328296658639,1438.026499580593
OAK,TEX,3,5,Jiménez,Sborz,2023-08-07,3.47,5.5,1361.7280254682755,1579.592287588243
CIN,MIA,5,2,Williamson,Pérez,2023-08-07,4.46,10.8,1494.5110988917868,1457.089802252799
CLE,TOR,1,3,De Los Santos,Swanson,2023-08-07,Not Found,2.97,1463.2015082306705,1580.6619203978337
BOS,KCR,6,2,Jansen,Hernández,2023-08-07,3.63,5.27,1507.9313343507174,1406.2058724034816
SDP,LAD,7,13,Lugo,Gonsolin,2023-08-07,3.57,4.98,1568.0920104346026,1586.6923883535067
MIL,COL,12,1,Peralta,Lambert,2023-08-07,3.86,5.26,1504.5145866962146,1394.8464230799846
PIT,ATL,7,6,Mlodzinski,Strider,2023-08-07,2.25,3.86,1417.5863129359332,1621.7073048366979
CHW,NYY,5,1,Cease,Cole,2023-08-07,4.58,2.63,1433.3014444180985,1478.6509701941366
LAA,SFG,3,8,Estévez,Rogers,2023-08-07,3.9,3.83,1455.0388162667646,1497.1389454046423
DET,MIN,3,9,Wentz,López,2023-08-07,6.9,5.95,1445.4476527240229,1515.7391962484544
NYM,CHC,11,2,Senga,Smyly,2023-08-07,2.98,5.0,1433.950758970732,1589.7202220597824
TBR,STL,4,2,Adam,Mikolas,2023-08-08,2.98,4.78,1537.6184047134193,1465.6703475145273
OAK,TEX,1,6,Sears,Scherzer,2023-08-08,4.54,3.77,1358.3978430227696,1582.9224700337488
DET,MIN,6,0,Rodríguez,Gray,2023-08-08,15.19,4.12,1435.0489406589838,1526.1379083134934
CIN,MIA,2,3,Sims,Garrett,2023-08-08,3.1,12.71,1502.7120894298157,1448.88881171477
SEA,SDP,2,0,Gilbert,Barlow,2023-08-08,3.73,4.66,1582.8799339708123,1555.7949978937977
LAA,SFG,7,5,Giolito,Alexander,2023-08-08,4.88,4.66,1444.609021766779,1507.5687399046278
BOS,KCR,3,9,Crawford,Singer,2023-08-08,0.0,5.52,1515.5191130772105,1398.6180936769886
CLE,TOR,1,0,Bibee,Kikuchi,2023-08-08,2.98,3.86,1458.144127735462,1585.7193008930421
MIL,COL,3,7,Chafin,Koch,2023-08-08,4.73,5.12,1516.7303944288476,1382.6306153473515
CHW,NYY,1,7,Toussaint,Schmidt,2023-08-08,4.97,4.64,1445.2860660556698,1466.6663485565653
NYM,CHC,2,3,Smith,Taillon,2023-08-08,6.59,4.84,1456.553932532704,1567.1170484978104
BAL,HOU,6,7,Bautista,Stanek,2023-08-08,1.48,4.09,1613.4040372685,1538.832107969848
ARI,LAD,4,5,Pfaadt,Urías,2023-08-08,5.72,4.6,1426.2284037082804,1598.9894008943115
PIT,ATL,6,8,Bednar,Yates,2023-08-08,2.0,3.28,1425.6912281015684,1613.6023896710626
CIN,MIA,4,5,Díaz,Scott,2023-08-09,3.07,4.66,1496.5930247080823,1455.0078764365035
LAA,SFG,4,1,Ohtani,Beck,2023-08-09,3.14,3.92,1453.454456554657,1498.7233051167498
BOS,KCR,4,3,Pivetta,Lyles,2023-08-09,4.04,6.28,1498.3136911229603,1415.8235156312387
CLE,TOR,0,1,Allen,Gausman,2023-08-09,3.81,3.16,1465.312539078776,1578.5508895497283
TBR,STL,4,6,Kelly,Hudson,2023-08-09,10.13,7.27,1543.5877987584215,1459.700953469525
PHI,WSN,7,0,Lorenzen,Gore,2023-08-09,4.18,4.42,1549.3339191953044,1492.6839634519276
CHW,NYY,9,2,Clevinger,Severino,2023-08-09,3.77,6.65,1433.092660378581,1478.859754233654
DET,MIN,9,5,Holton,Ober,2023-08-09,2.11,3.66,1451.371020671633,1509.8158283008443
NYM,CHC,4,3,Hartwig,Wesneski,2023-08-09,4.84,4.63,1452.8831047222088,1570.7878763083056
BAL,HOU,2,8,Flaherty,Javier,2023-08-09,4.99,3.05,1606.9788805899045,1545.2572646484434
MIL,COL,7,6,Wilson,Lawrence,2023-08-09,2.58,6.59,1502.2201462055457,1397.1408635706534
PIT,ATL,5,6,Mlodzinski,Johnson,2023-08-09,2.25,4.02,1421.893032042411,1617.40058573022
ARI,LAD,0,2,Nelson,Ferguson,2023-08-09,11.71,3.43,1423.3640172213422,1601.8537873812497
SEA,SDP,6,1,Brash,Wilson,2023-08-09,3.06,2.58,1589.7972408208802,1548.8776910437298
OAK,TEX,2,0,Tarnok,Montgomery,2023-08-09,4.91,3.2,1353.2877517178267,1588.0325613386917
PHI,WSN,6,2,Strahm,Machado,2023-08-10,3.29,5.22,1561.0987441159593,1480.9191385312727
PIT,ATL,7,5,Hatch,Elder,2023-08-10,4.08,3.81,1419.2940596625142,1619.9995581101168
BAL,HOU,5,4,Kremer,Brown,2023-08-10,4.12,5.09,1591.7029761015376,1560.5331691368103
CLE,TOR,4,3,Syndergaard,Manoah,2023-08-10,6.5,5.87,1461.6785911786217,1582.1848374498825
DET,MIN,3,0,Olson,Maeda,2023-08-10,3.99,4.23,1463.7466316363768,1497.4402173361004
LAD,COL,2,1,Yarbrough,Doyle,2023-08-10,4.52,6.85,1605.807869270583,1393.3938929782362
BOS,KCR,2,0,Paxton,Marsh,2023-08-10,4.5,5.69,1502.3814603999226,1411.7557463542764
TBR,STL,2,5,Littell,Liberatore,2023-08-10,4.1,5.25,1534.3102684999442,1468.9784837280024
NYM,ATL,0,7,Megill,Morton,2023-08-11,3.63,3.64,1459.92088737136,1608.5909260339618
SFG,TEX,1,2,Stripling,Gray,2023-08-11,5.36,4.12,1488.3464156627836,1576.116051434775
WSN,OAK,8,2,Abbott,Blackburn,2023-08-11,3.87,4.43,1472.7167834992151,1365.2042616217434
ARI,SDP,5,10,Nelson,Snell,2023-08-11,11.71,2.25,1419.409935332009,1538.408166642234
HOU,LAA,11,3,Verlander,Detmers,2023-08-11,3.22,4.48,1555.7038168251884,1463.8313460086233
LAD,COL,6,1,Lynn,Gomber,2023-08-11,5.73,5.5,1608.2206446294674,1390.9811176193518
CHW,MIL,6,7,Lambert,Williams,2023-08-11,5.26,1.53,1448.9634033563718,1505.967116797963
TOR,CHC,2,6,Berríos,Assad,2023-08-11,3.65,3.05,1575.1116722853403,1563.7500936591543
MIA,NYY,4,9,Luzardo,Vásquez,2023-08-11,3.58,2.87,1460.9436113750237,1462.9890112558633
SEA,BAL,9,2,Castillo,Gibson,2023-08-11,6.23,4.73,1600.266765222376,1596.5323284131596
BOS,DET,5,2,Barraclough,Skubal,2023-08-11,12.91,2.8,1507.968986873553,1473.8214014095759
PHI,MIN,13,2,Sánchez,Keuchel,2023-08-11,3.44,5.97,1569.3010991480169,1487.3654475629014
TBR,CLE,9,8,Stephenson,Sandlin,2023-08-11,3.1,3.75,1523.416237570891,1468.7517563431638
PIT,CIN,2,9,Oviedo,Abbott,2023-08-11,4.31,3.87,1430.7026917386693,1490.657289769562
KCR,STL,12,8,Zerpa,Wainwright,2023-08-11,4.85,7.4,1406.1682198806461,1479.8725146570555
SEA,BAL,0,1,Muñoz,Bautista,2023-08-12,2.94,1.48,1614.1487774947848,1582.6503161407509
LAD,COL,4,1,Gonsolin,Lambert,2023-08-12,4.98,5.26,1613.5008726455696,1385.7008896032496
SFG,TEX,3,9,Cobb,Anderson,2023-08-12,3.87,5.42,1484.3545894483202,1580.1078776492384
ARI,SDP,3,0,Gallen,Hill,2023-08-12,3.47,9.19,1411.4603704291708,1546.357731545072
TBR,CLE,6,5,Fleming,Clase,2023-08-12,4.7,3.22,1527.8924686838309,1464.275525230224
HOU,LAA,11,3,France,Anderson,2023-08-12,3.83,5.42,1566.8285857330927,1452.706577100719
MIA,NYY,3,1,Alcántara,King,2023-08-12,4.14,3.62,1449.153517492042,1474.779105138845
TOR,CHC,4,5,Hicks,Merryweather,2023-08-12,3.29,3.38,1564.1570770298997,1574.704688914595
KCR,STL,4,5,Ragans,Matz,2023-08-12,3.47,3.86,1418.9932133350178,1467.0475212026838
PHI,MIN,1,8,Walker,López,2023-08-12,8.1,5.95,1582.818924612083,1473.8476220988352
CHW,MIL,2,3,Scholtens,Woodruff,2023-08-12,5.29,2.28,1444.5219759974352,1510.4085441568996
WSN,OAK,3,2,Finnegan,Erceg,2023-08-12,3.76,4.75,1481.811974128305,1356.1090709926534
BOS,DET,2,6,Bello,Manning,2023-08-12,4.24,3.58,1516.2556261902287,1465.5347620929
MIA,NYY,8,7,López,Holmes,2023-08-13,5.95,2.86,1457.2066214851795,1466.7260011457074
SEA,BAL,3,5,Thornton,Vespi,2023-08-13,2.01,4.3,1608.3653236448688,1588.4337699906669
WSN,OAK,8,7,La Sorsa,Snead,2023-08-13,Not Found,4.63,1485.2764895060627,1352.6445556148958
HOU,LAA,1,2,Urquidy,Silseth,2023-08-13,5.29,3.96,1577.0725975736643,1442.4625652601474
CHW,MIL,3,7,Cease,Peralta,2023-08-13,4.58,3.86,1440.2119924267156,1514.7185277276192
LAD,COL,8,3,Urías,Freeland,2023-08-13,4.6,5.03,1617.400893807582,1381.8008684412373
TOR,CHC,11,4,Ryu,Taillon,2023-08-13,3.46,4.84,1559.014131531322,1579.8476344131727
ARI,SDP,5,4,Nelson,Suarez,2023-08-13,11.71,8.29,1424.0448335715823,1533.7732684026605
NYM,ATL,7,6,Senga,Chirinos,2023-08-13,2.98,5.4,1451.5512876868988,1616.960525718423
